q,Kc,Kw,seed,arm,n,m,full,df_C,df_W,I,P,C,W
92,8,1,29,real,3593,18,0.2864060402310177,144,3611,0.17606959539049116,0.09342874475775206,0.026618289664820723,-0.009710589582046281
92,8,2,11,real,3593,18,0.27352790071332467,144,7222,0.1951658570744939,0.09265423519056587,0.02288104652220392,-0.03717323807393909
92,8,2,29,real,3593,18,0.26248890533781966,144,7222,0.17339100280882255,0.0977987044119326,0.020790424011498488,-0.029491225894434005
92,8,4,11,real,3593,18,0.2115336250012555,144,14444,0.18717298448594719,0.09500323293966599,0.024014416933317885,-0.09465700935767558
92,8,4,29,real,3593,18,0.2090143274438383,144,14444,0.16414731558697604,0.09719144595683794,0.021202061961725097,-0.07352649606170078
93,1,0,11,perm,3228,21,0.35183898359926424,21,0,0.23517194268001523,0.11720342990960535,-0.0005363889903563697,0.0
93,1,0,29,perm,3228,21,0.35464198596778995,21,0,0.24334131399474002,0.1114603333627397,-0.00015966138968975807,0.0
93,1,0,11,real,3228,21,0.3796216366188466,21,0,0.23430108021558674,0.11843416998360701,0.02688638641965285,0.0
93,1,0,29,real,3228,21,0.38192813427290184,21,0,0.24424737764350368,0.11162751557358662,0.026053241055811527,0.0
93,1,1,11,real,3228,21,0.3820149654502407,21,3249,0.23432512136939346,0.12505793756667366,0.011929389962949694,0.010702516551223912
93,1,1,29,real,3228,21,0.381465250926612,21,3249,0.24434292143796318,0.11710736673303751,0.010768553653222646,0.009246409102388635
93,1,2,11,real,3228,21,0.37547763529797407,21,6498,0.23259554885428785,0.12268469402669042,0.012224542838535263,0.007972849578460504
93,1,2,29,real,3228,21,0.3754012766277016,21,6498,0.24329232863854855,0.11758602951136837,0.011333758349337853,0.0031891601284468225
93,1,4,11,real,3228,21,0.34613385465013413,21,12996,0.2263514080306375,0.1246967426857184,0.014344921484061818,-0.01925921755028361
93,1,4,29,real,3228,21,0.34856053390879416,21,12996,0.2352648291903663,0.12046204216711902,0.013315811657295682,-0.020482149105986825
93,2,0,11,perm,3228,21,0.35164950169745435,42,0,0.2351489930923811,0.11727184795786677,-0.0007713393527935541,0.0
93,2,0,29,perm,3228,21,0.35440820686267316,42,0,0.24330184167787897,0.1114892455770238,-0.0003828803922296305,0.0
93,2,0,11,real,3228,21,0.38113613851191097,42,0,0.2342342680717257,0.11847767370492104,0.02842419673526423,0.0
93,2,0,29,real,3228,21,0.3825650608725739,42,0,0.2440682575622596,0.11171863015118358,0.0267781731591307,0.0
93,2,1,11,real,3228,21,0.3838125569246521,42,3249,0.23430378929712442,0.1251042586015896,0.01358459637663761,0.010819912649300451
93,2,1,29,real,3228,21,0.38224628321394594,42,3249,0.24417443054346938,0.11722627917441865,0.011546325075105534,0.009299248420952347
93,2,2,11,real,3228,21,0.37719776135712135,42,6498,0.232596656886726,0.12271208237009719,0.013839262837992137,0.008049759262305998
93,2,2,29,real,3228,21,0.3761806752402458,42,6498,0.24320029457995335,0.11760585743540601,0.0121220267745483,0.003252496450338093
93,2,4,11,real,3228,21,0.3474404247061468,42,12996,0.22632949438015773,0.12450996728554825,0.015871456195198797,-0.01927049315475801
93,2,4,29,real,3228,21,0.34951057334632774,42,12996,0.23511799640820435,0.12040589989781342,0.014254784953455805,-0.020268107913145882
93,4,0,11,perm,3228,21,0.3513793318377545,84,0,0.2352103159568352,0.11716620186442936,-0.0009971859835100814,0.0
93,4,0,29,perm,3228,21,0.3540564030594553,84,0,0.24337481050097334,0.11159017476432367,-0.0009085822058417421,0.0
93,4,0,11,real,3228,21,0.39331090588266626,84,0,0.2348312593433879,0.11876437157381022,0.03971527496546814,0.0
93,4,0,29,real,3228,21,0.39642909788177183,84,0,0.24401580517037497,0.11205043703677872,0.04036285567461815,0.0
93,4,1,11,real,3228,21,0.38571043603204536,84,3249,0.23475762199808867,0.125746583617802,0.019630996186847872,0.005575234229306809
93,4,1,29,real,3228,21,0.38517791937047985,84,3249,0.24409734590270185,0.118037845020194,0.0194372438086123,0.003605484638971663
93,4,2,11,real,3228,21,0.37835898605038276,84,6498,0.2328874435566513,0.12285624370050309,0.019847940299559202,0.0027673584936691586
93,4,2,29,real,3228,21,0.37872458428591504,84,6498,0.24274002702872421,0.11833585988364163,0.02005145510662341,-0.002402757733074246
93,4,4,11,real,3228,21,0.35112533954324876,84,12996,0.22684878811975814,0.12462297255239238,0.023043303225629475,-0.02338972435453124
93,4,4,29,real,3228,21,0.3530864065488666,84,12996,0.23496458286894453,0.1205836637954178,0.02282286763329668,-0.025284707748792455
93,8,0,11,perm,3228,21,0.3500394049498353,168,0,0.23517231954999343,0.11736192717691776,-0.002494841777075855,0.0
93,8,0,29,perm,3228,21,0.35326598875726667,168,0,0.24337856369715286,0.11175232220548349,-0.0018648971453696743,0.0
93,8,0,11,real,3228,21,0.4045372053957368,168,0,0.2343125620922757,0.11971709809644415,0.05050754520701694,0.0
93,8,0,29,real,3228,21,0.40882066357146885,168,0,0.2438873305918289,0.11216536628731012,0.05276796669232982,0.0
93,8,1,11,real,3228,21,0.39492370511450026,168,3249,0.23396624258411025,0.12622613300611613,0.029789680861681874,0.004941648662592001
93,8,1,29,real,3228,21,0.39499973199025773,168,3249,0.24360000785650485,0.11813054343992829,0.03075302544058843,0.0025161552532361265
93,8,2,11,real,3228,21,0.3820848280518533,168,6498,0.23219594447988645,0.12379661399829744,0.026982560810554123,-0.000890291236884732
93,8,2,29,real,3228,21,0.38116032209669015,168,6498,0.24235137243875318,0.11866311709271464,0.0275025782113158,-0.007356745646093519
93,8,4,11,real,3228,21,0.35327173387822564,168,12996,0.22618666419924782,0.12519711828492858,0.02955662460787936,-0.02766867321383016
93,8,4,29,real,3228,21,0.3543862306188241,168,12996,0.23456121827689336,0.12038503251941382,0.02997633311115886,-0.03053635328864194
