q,Kc,Kw,seed,world,I,P,C,W
67,8,2,29,real,0.1659602250960041,0.12015762735813185,0.008114604838624157,-0.0765704196555552
67,8,2,29,permC,0.16632858277591406,0.1193093311784161,-0.0002106281864656297,-0.07407455938963786
67,8,2,29,margin,0.16230134644409544,0.11732372836787809,-4.966745393256143e-05,-0.12801710159595958
67,8,2,29,both,0.16236828139635628,0.11712392130001624,0.0003025612984972799,-0.12825110853374036
67,8,4,29,real,0.16108806459185995,0.12528969432320974,0.007677579848724488,-0.1427279575036613
67,8,4,29,permC,0.1611967998257242,0.12444972319220671,-0.00023808013609726472,-0.13982252419747593
67,8,4,29,margin,0.15749435009563778,0.1205213734734501,-0.00014678407931728585,-0.2322056415830807
67,8,4,29,both,0.15746047608185715,0.120166860739283,0.00032920328308531455,-0.23231588991088872
73,1,1,11,real,0.23441586090651573,0.09102042680551123,0.002818162861283613,0.02831404098327918
73,1,1,11,permC,0.23492528784085975,0.09102857264754975,-0.0005621353933111898,0.028612729431228785
73,1,1,11,margin,0.24402692093388326,0.08475641749020049,0.00020797279057070223,-0.05647343956211751
73,1,1,11,both,0.2442013447241937,0.08464076517424421,-0.000793955254002221,-0.05676684962347453
73,1,2,11,real,0.2313104628019048,0.09518517151954499,0.0022790445270177893,0.013767902722802466
73,1,2,11,permC,0.23180151985285394,0.09517042092252037,-0.0005692407096367739,0.014598604188692308
73,1,2,11,margin,0.23893531012935096,0.08871476898999382,0.00023179683049305105,-0.1125492789261123
73,1,2,11,both,0.23912750071059607,0.08854768790225113,-0.000701501400532221,-0.11277405917392168
73,1,4,11,real,0.2270238181323594,0.09679312532316553,0.002281350318636309,-0.007110619913216737
73,1,4,11,permC,0.22748890936959626,0.0968200737806972,-0.0003532087427470243,-0.0060661922720556625
73,1,4,11,margin,0.23369831293688823,0.09290462661383746,0.00024408064274142327,-0.2294209609394028
73,1,4,11,both,0.2339307863961008,0.09281194347653089,-0.000567481066955533,-0.22952400466588385
73,4,1,11,real,0.23402097554529133,0.09193876900319126,0.002600679722124679,0.025916112813343613
73,4,1,11,permC,0.23496737451312663,0.09124037213468955,-0.0007298986109994706,0.028657525847758093
73,4,1,11,margin,0.24404986227744557,0.08485907592970106,0.00046355481703768314,-0.05634047890034537
73,4,1,11,both,0.24413330763971758,0.08467331832949782,-0.0011457911542836947,-0.056796819623186966
73,4,2,11,real,0.2311317528368991,0.09609765609149093,0.002921050118341604,0.012229463283349645
73,4,2,11,permC,0.231878154905638,0.09534481686341499,-0.0007219345019761902,0.014658470030570478
73,4,2,11,margin,0.23893065272462433,0.08891272655916424,0.0005695008822329539,-0.11233419623906724
73,4,2,11,both,0.2390241493192053,0.08858484201613867,-0.001049768313145007,-0.11280046018596543
73,4,4,11,real,0.2267729440070794,0.0973957383722019,0.0026072788120765356,-0.008965136450553145
73,4,4,11,permC,0.22755836601061422,0.09703074941396353,-0.00039175392149309873,-0.00589217781658415
73,4,4,11,margin,0.23352275330116273,0.09294076849940686,0.0002786203607885636,-0.2295090425860505
73,4,4,11,both,0.23390798762398632,0.09273805878723101,-0.0010449066166795438,-0.2296795643150388
73,8,1,11,real,0.2342293603231839,0.09172316175035498,0.00577616827908851,0.024082696273816324
73,8,1,11,permC,0.23490651340884122,0.09145630986331321,-0.002303090382441901,0.0288841728435526
73,8,1,11,margin,0.24382952348967754,0.08488128537736177,0.0009545982473068148,-0.05633009854388471
73,8,1,11,both,0.24412852952998937,0.08473629118766471,-0.0037530159179246054,-0.05651600225260268
73,8,2,11,real,0.23133741706113026,0.09594929112485681,0.006419296463885847,0.01071880453240277
73,8,2,11,permC,0.23189240742540232,0.09553470255613875,-0.0023424851751078597,0.014837758124675748
73,8,2,11,margin,0.2387490903457061,0.08893409692558142,0.0010274992023772689,-0.1123568609927314
73,8,2,11,both,0.23913879663190757,0.08860997677165892,-0.0037640773960522142,-0.11262672713464741
73,8,4,11,real,0.2270092656704344,0.09725953874094773,0.0064227537529739,-0.0101585666061469
73,8,4,11,permC,0.2275577309076988,0.09736020420565739,-0.0019617129112714424,-0.005662298039125555
73,8,4,11,margin,0.23353986969429982,0.09294675751223164,0.0011955846508189816,-0.22907274136982855
73,8,4,11,both,0.23400609137560016,0.09274651766729981,-0.0034183205111806654,-0.22916493607531474
73,1,1,29,real,0.24995967812898498,0.09003090934290851,0.0007579956410302586,0.019005227997323862
73,1,1,29,permC,0.24940613823684746,0.0897457027704078,-9.504277637237268e-05,0.019316990894614423
73,1,1,29,margin,0.24601703496803662,0.08892593082109297,0.00024124306229012887,-0.05347673372058415
73,1,1,29,both,0.2458645236733962,0.08892839774501075,-0.0002809217138460366,-0.05348887471057576
73,1,2,29,real,0.24462804541350683,0.09407480475004648,-0.00012351964381039174,0.01622088715567064
73,1,2,29,permC,0.24444762230381223,0.09357800906958742,-0.0001930701297039779,0.017316137984470244
73,1,2,29,margin,0.2362285250515287,0.09301182526842086,0.0003024763110699066,-0.11436411882582072
73,1,2,29,both,0.2360382946548046,0.09297159830930533,-0.00036901353344860144,-0.11452558488419466
73,1,4,29,real,0.24161301800527013,0.09783612699071438,0.0003995061515566778,-0.025993348755615365
73,1,4,29,permC,0.24140922193658032,0.09739336955711497,-0.00013543058525409638,-0.025363484177732952
73,1,4,29,margin,0.22719384655428865,0.10045024593693591,0.00029009635103102727,-0.22451814698241895
73,1,4,29,both,0.22704452801703262,0.10038486409095237,-0.0002934026914980699,-0.2245916222388035
73,4,1,29,real,0.2495707874324757,0.09088945350168488,0.0027044001008943437,0.016511432789323877
73,4,1,29,permC,0.2493630152096445,0.08964581664508778,-0.0008736885213415738,0.01914178324271138
73,4,1,29,margin,0.2458979311539647,0.08894917874336776,0.0011075881159275103,-0.05358097534952724
73,4,1,29,both,0.24582490891291403,0.0891526151971288,-0.0012862995433645663,-0.053383995938178753
73,4,2,29,real,0.2446030927525755,0.09466603208489645,0.002541345071966202,0.014445552203583161
73,4,2,29,permC,0.2443177168649477,0.09353924132041111,-0.0007820279392977229,0.01733061826794266
73,4,2,29,margin,0.23611221414207398,0.09303718682536763,0.0010200738045180457,-0.11461710801495305
73,4,2,29,both,0.23593510952289104,0.09313313392620241,-0.001423221256826266,-0.11446953600565679
73,4,4,29,real,0.24208326098070285,0.09871384434980617,0.002831804913007505,-0.028001249662028615
73,4,4,29,permC,0.24139882121643294,0.09739641238050305,-0.00045525840719023064,-0.025079873906602924
73,4,4,29,margin,0.22705951555144338,0.10048686731316768,0.0009975907621904332,-0.22478123925384003
73,4,4,29,both,0.22709300633693025,0.10059297265229597,-0.001364154596557245,-0.22455211754194715
73,8,1,29,real,0.24986179110937165,0.0913704380750623,0.004665362457248745,0.014994227862250388
73,8,1,29,permC,0.24939818519655124,0.08987450963782337,-0.0016726099193079824,0.019214485691027672
73,8,1,29,margin,0.24614456093402712,0.08891050082249337,-0.0020392712105929784,-0.05346887997502444
73,8,1,29,both,0.24557769763247764,0.08902679126929652,-0.0018931792855188072,-0.05338416718785387
73,8,2,29,real,0.24507682832128622,0.0950168712179548,0.004254356896985157,0.012680396745174228
73,8,2,29,permC,0.24438828096464704,0.09378347918372446,-0.0015360891839017083,0.017448180869621376
73,8,2,29,margin,0.2362008119008052,0.09318324063768778,-0.0017753922302954823,-0.1141536193487433
73,8,2,29,both,0.23567063948287775,0.09304759192450447,-0.0018298336135641744,-0.1142694398699156
73,8,4,29,real,0.24243461268715225,0.09872836636908124,0.005144804118207817,-0.029166417740256186
73,8,4,29,permC,0.24140213652560033,0.09752753486718738,-0.0012479900986656356,-0.02500098175179563
73,8,4,29,margin,0.22721046258874847,0.10055370063204808,-0.0015697323897952233,-0.2240896077048024
73,8,4,29,both,0.22702713029547694,0.10042375140952979,-0.001559236468967514,-0.2241404909218783
77,1,1,11,real,0.2761077911134397,0.10767227810753993,0.005001797870390004,0.02159854868159227
77,1,1,11,permC,0.2766419798026378,0.10719135816666701,-0.00011598539623432676,0.02611661538415424
77,1,1,11,margin,0.2764881075785451,0.10177168358003494,0.0016439053354375028,-0.02461908418283062
77,1,1,11,both,0.2766183040549855,0.10203232706136241,-0.00011585639377278042,-0.024552262131524377
77,1,2,11,real,0.27470374136093634,0.10835356750761616,0.005463870673906163,0.005246417973579434
77,1,2,11,permC,0.2753947136978227,0.10810814669555648,-0.00010200004243889522,0.009316397226420674
77,1,2,11,margin,0.2718672429320228,0.1061010673422991,0.0017065544199978873,-0.07048405859525687
77,1,2,11,both,0.2720023700429971,0.10636926288942382,-8.430005848894528e-05,-0.07044832929322717
77,1,4,11,real,0.2709425876258854,0.11130355188495004,0.005362709175582329,-0.043712610220369395
77,1,4,11,permC,0.2715950647129577,0.11122012141259775,1.4553545306744686e-05,-0.039424915881458675
77,1,4,11,margin,0.26986709430900224,0.1125271066012241,0.001715258079059284,-0.1710030241397594
77,1,4,11,both,0.26998287520692266,0.11263130575224731,-8.423256671293475e-05,-0.17097593100501507
77,4,1,11,real,0.2759841681118431,0.1086271959378773,0.012115736247685407,0.016647384665266985
77,4,1,11,permC,0.27673253899189487,0.10720638069558426,-0.0004671868757202268,0.02615759857649737
77,4,1,11,margin,0.2763045447098357,0.10172841043241536,0.0021613785383164295,-0.024945630175760593
77,4,1,11,both,0.276692014758985,0.102092984371609,-0.0007540376765368211,-0.02453358769195334
77,4,2,11,real,0.27485087428851374,0.10925546731732885,0.012552706586755438,0.0002701514928080222
77,4,2,11,permC,0.27550134616206806,0.1081118643192039,-0.000426267676599044,0.00938431426408956
77,4,2,11,margin,0.2716911755288409,0.10607432531761826,0.002335994257170117,-0.07069863795389354
77,4,2,11,both,0.272090016608295,0.10643684923633678,-0.0006563309843983697,-0.07036350449680151
77,4,4,11,real,0.27116987480903076,0.11175150986214005,0.013064966598150984,-0.04807545519142142
77,4,4,11,permC,0.2717018357373273,0.11123243830762734,-0.00024536432718621115,-0.0392926490821226
77,4,4,11,margin,0.2697954173448811,0.11268856059181309,0.0025907941056901767,-0.1709715073089374
77,4,4,11,both,0.2699966847146567,0.11270071841107003,-0.0007050000157301598,-0.17093984273169724
77,8,1,11,real,0.27618981220590777,0.10823049658459734,0.017946989245903894,0.016078654256713176
77,8,1,11,permC,0.27670207051436985,0.10721160784976982,-0.0010752053282742278,0.02615686267873433
77,8,1,11,margin,0.2763840217360597,0.10178499009318616,0.0020038061683231205,-0.02533884126738405
77,8,1,11,both,0.2768038580074741,0.10204710620204115,-0.001217577015937508,-0.02446532153623716
77,8,2,11,real,0.2748919852980586,0.10900634866018573,0.017373743060401264,-0.0013087954403184494
77,8,2,11,permC,0.27547934485752,0.10808787503469824,-0.0010010919110737722,0.009416772584405791
77,8,2,11,margin,0.27184617945399603,0.10620234727659124,0.0022203839760736124,-0.07104988695662018
77,8,2,11,both,0.27215502399287395,0.10640268109086137,-0.0011259272849471202,-0.0703012953022334
77,8,4,11,real,0.2712833146697917,0.11154310119432018,0.017127340729364827,-0.05041306446697988
77,8,4,11,permC,0.271693234905133,0.11123046415262401,-0.0007274622902012917,-0.03916746449034672
77,8,4,11,margin,0.2698535163651796,0.11285559955339086,0.0027564453591782203,-0.1710414947770795
77,8,4,11,both,0.270110499150626,0.11265070620076971,-0.0011282034553635654,-0.17083124067621375
77,1,1,29,real,0.26595679161214436,0.118962842728429,0.00492572472636979,0.02541211762595699
77,1,1,29,permC,0.26631002528309416,0.11859913146956584,-0.00022915628355500242,0.02964023026225855
77,1,1,29,margin,0.271009145982115,0.10869428450935299,0.0003959300320547735,-0.02521811498989133
77,1,1,29,both,0.2711457962525723,0.10873847177956321,-0.0005098348800885444,-0.02518297380572067
77,1,2,29,real,0.2653143957981242,0.1202969660157508,0.005214918365685004,0.0028504962414695745
77,1,2,29,permC,0.26529582647620853,0.12038346618894015,-0.00023711317195783857,0.006781458350053088
77,1,2,29,margin,0.2683392557398717,0.11149957399177642,0.0004622879275399024,-0.072847930887556
77,1,2,29,both,0.2684681378281921,0.11150891537129656,-0.0005045010217147594,-0.0728738137404967
77,1,4,29,real,0.2621435000024971,0.11846647640943772,0.0060638001766371305,-0.04926997070609908
77,1,4,29,permC,0.262168264942249,0.11905297111355469,-0.00022539704412709766,-0.046176174280636945
77,1,4,29,margin,0.26449018387276435,0.11478165728651041,0.0005480928474106601,-0.1636995516581449
77,1,4,29,both,0.26462678812640295,0.11472281942702749,-0.0005153352142362733,-0.16382207362347784
77,4,1,29,real,0.26630040240137154,0.11981993852532186,0.009854206243897054,0.020090806742202767
77,4,1,29,permC,0.2663806193781597,0.11852637332462683,-0.0004697522079326148,0.029649993550739134
77,4,1,29,margin,0.2712375195493999,0.10865219279893597,0.001642859051736917,-0.025518399553132298
77,4,1,29,both,0.27120991685313944,0.10873125313468655,-0.0008181072737243147,-0.02515636086780156
77,4,2,29,real,0.2658742412619578,0.12087673827956436,0.01012987893699757,-0.002484335588499346
77,4,2,29,permC,0.2653488826285205,0.1203235594811555,-0.0003284523199198382,0.006940478414949278
77,4,2,29,margin,0.26848492537059476,0.111522217323354,0.001677302096939217,-0.07318013030107981
77,4,2,29,both,0.26848844377546843,0.11148357000509754,-0.0007983445677544331,-0.0728327719549815
77,4,4,29,real,0.26297679848578154,0.11884538944573535,0.011492756077848163,-0.05409080720616953
77,4,4,29,permC,0.26220186020088565,0.11904347752502714,-0.00035867924313851923,-0.04605909726679018
77,4,4,29,margin,0.26472778420362963,0.11491333157700111,0.0018084923275489642,-0.1639863657609297
77,4,4,29,both,0.2646121186324476,0.11473919964547279,-0.0008674112591768867,-0.16383926433686358
77,8,1,29,real,0.2661968301065998,0.11982993754696919,0.01628696801233579,0.018953272064863337
77,8,1,29,permC,0.26617119419675184,0.1185470762891216,-0.0011451217251522059,0.029697116567735785
77,8,1,29,margin,0.27123516697171235,0.10864094660985077,0.0021599109726541848,-0.02587531233222945
77,8,1,29,both,0.27114158136359157,0.10870624797393971,-0.0011300885396849738,-0.02512807147420267
77,8,2,29,real,0.2659826195834148,0.12080299813944302,0.01576290067903365,-0.004421610292241437
77,8,2,29,permC,0.26518066093589,0.12031721119938374,-0.0010039075229657524,0.006987515746119609
77,8,2,29,margin,0.26857460475219386,0.11164444382628926,0.0022234870229038877,-0.07350791007512955
77,8,2,29,both,0.2683915454151754,0.11145873152438102,-0.0011195504191773655,-0.07281370714684487
77,8,4,29,real,0.26321193751638006,0.11880769378553598,0.01712823925122442,-0.05602562047857144
77,8,4,29,permC,0.2620210510137234,0.11903871414650208,-0.0007763388247244244,-0.04575426431415983
77,8,4,29,margin,0.2647349238598261,0.1150436195237432,0.002446226305356495,-0.16422259648313658
77,8,4,29,both,0.26451910624821795,0.11465816152670032,-0.0010747975477988225,-0.16370637996592596
83,1,1,11,real,0.09064054761041333,0.07175829258247357,0.004847859629321697,0.10940655765138366
83,1,1,11,permC,0.09167016821242226,0.06906737405026359,-0.0008337453659612212,0.11725552345726341
83,1,1,11,margin,0.09246926578979038,0.053262282246106636,8.828561300749012e-05,-0.10836977236398171
83,1,1,11,both,0.09287198902654947,0.053140462626179115,-0.0009293369415279786,-0.10854116565243975
83,1,2,11,real,0.08979714400515647,0.08119670319492098,0.005478266853709094,0.025298048868304057
83,1,2,11,permC,0.09084839070200357,0.07934812765003277,-0.0009719806453506822,0.032378372170406955
83,1,2,11,margin,0.09375124540478161,0.06497296844591896,6.383459711418553e-05,-0.22987289988711904
83,1,2,11,both,0.09401433316154795,0.0649476851269889,-0.0008220858050819364,-0.22991259102323777
83,1,4,11,real,0.09304519876441124,0.08880390372407325,0.006810996700490466,-0.0564538522278689
83,1,4,11,permC,0.09383816137001569,0.08641219346298741,-0.0011178941451787476,-0.05085217227237545
83,1,4,11,margin,0.09640898598892603,0.08013338157120242,0.00012989733211263288,-0.39170407268725904
83,1,4,11,both,0.09666391188761696,0.08017042386676004,-0.0009466877017468103,-0.391934428455041
83,4,1,11,real,0.08989261568866214,0.07455745930880311,0.007795999495769923,0.10375750706184948
83,4,1,11,permC,0.09169368174582931,0.06892379233690332,7.544928379210611e-05,0.11750177987560494
83,4,1,11,margin,0.0914718646592583,0.053865424646691425,-0.0029791637178061083,-0.10820606376551387
83,4,1,11,both,0.09284710879208469,0.053177520718494645,-0.002919962429793051,-0.10897905250208349
83,4,2,11,real,0.08928448665616681,0.08356524294663094,0.008841951010036134,0.02006454256864868
83,4,2,11,permC,0.09083684939128457,0.079227864079356,0.00029773590053667565,0.032985150484882514
83,4,2,11,margin,0.09295315634869047,0.06580575935756124,-0.0026115605342082737,-0.22931713708916007
83,4,2,11,both,0.09384521351203914,0.06501082621804757,-0.002005327243109395,-0.22954309382264387
83,4,4,11,real,0.0924478647918923,0.0903491857196148,0.011664574187181798,-0.06019746519715998
83,4,4,11,permC,0.09365089731624553,0.08614732601865929,-4.921611226677934e-05,-0.050446432470875276
83,4,4,11,margin,0.09562502663389583,0.08085718438382304,-0.0024773037696203815,-0.3910801158597106
83,4,4,11,both,0.09626962530011196,0.08027582626084481,-0.002065917311296637,-0.39150091942596954
83,8,1,11,real,0.09015957321400889,0.07922429833358946,0.022129507388985715,0.09259450631449648
83,8,1,11,permC,0.09132882108412829,0.06883731310916533,-0.0027081916783868267,0.11832695582181868
83,8,1,11,margin,0.0914746130210142,0.053894207456741956,-0.005482155556568622,-0.10782198691748482
83,8,1,11,both,0.09271090982542862,0.05252917094795869,-0.005946260997199886,-0.1084255193607178
83,8,2,11,real,0.08952418125965904,0.08778338675761443,0.022897430006770105,0.008623512924813864
83,8,2,11,permC,0.09013115641296451,0.07927415084547759,-0.002322046517972484,0.03397418497476602
83,8,2,11,margin,0.09277756142284546,0.06566323224960707,-0.004672689873482562,-0.22849119774164278
83,8,2,11,both,0.09327633165163424,0.06424082432461595,-0.005077923349127184,-0.22903585821988914
83,8,4,11,real,0.09212006224190053,0.09454152479488301,0.027155002377529547,-0.07020354564738103
83,8,4,11,permC,0.09318393842495362,0.08600715989160504,-0.002839979097652675,-0.0496283785478685
83,8,4,11,margin,0.09580041110242278,0.08057151120787273,-0.004636611137757957,-0.39035235454105666
83,8,4,11,both,0.09612665189218819,0.07975938618902365,-0.005548251635390106,-0.3914034220412905
83,1,1,29,real,0.08790791742713293,0.06372443013498749,0.003966066571139552,0.12048063231720148
83,1,1,29,permC,0.08724738428695554,0.06282382868431421,0.00029013624696263185,0.13053001473189985
83,1,1,29,margin,0.09243033569764617,0.05995654200240147,-0.0001254619045937729,-0.11999853205262127
83,1,1,29,both,0.09205953621452265,0.06035271125513927,-3.8244357198754145e-05,-0.12047775586076413
83,1,2,29,real,0.09006044828568124,0.0729595956726832,0.005196521441350011,0.039030003628305616
83,1,2,29,permC,0.08918007647554735,0.07246797196270456,0.0003650823608228141,0.04792387728665372
83,1,2,29,margin,0.09505079220425967,0.07345126481964007,-0.00029257099304998607,-0.22226131238332314
83,1,2,29,both,0.09467624968908286,0.07390073205560845,7.169965189337174e-05,-0.22246348309391767
83,1,4,29,real,0.08812632135537984,0.07616917044060263,0.006880257533707116,-0.05455794334620578
83,1,4,29,permC,0.08734648261608563,0.0759499552107285,0.0002977030337793044,-0.04741518510725829
83,1,4,29,margin,0.0957122503753399,0.07925140000644681,-0.000338694835132732,-0.3735360921645382
83,1,4,29,both,0.09501930954068107,0.0794018892048218,-9.459083598128973e-05,-0.37385842952092463
83,4,1,29,real,0.08698506591467729,0.06643850165064893,0.010143020783178375,0.11519520659585267
83,4,1,29,permC,0.08725956328665874,0.0629934527336464,-0.00032365639170143606,0.13011818190610452
83,4,1,29,margin,0.09194646320161322,0.06045340543506211,0.0017635613058106328,-0.11979000130003892
83,4,1,29,both,0.09195411677226303,0.060596660084710215,-0.00046828332785938304,-0.11993035227904685
83,4,2,29,real,0.08930061949600147,0.075542135284536,0.012046856555561359,0.03441795880912932
83,4,2,29,permC,0.08916846759259905,0.0726418050101065,-2.672165901286086e-05,0.047734033079686794
83,4,2,29,margin,0.09465239888705394,0.07384179793661327,0.0016355537190102243,-0.22201368012908498
83,4,2,29,both,0.09455214279208311,0.07385522339676874,-0.0007189599059349849,-0.2222767000993681
83,4,4,29,real,0.0871545425342939,0.07796892324107994,0.015383633712143805,-0.057516947101156735
83,4,4,29,permC,0.08733548764310316,0.07612404232062375,0.0002953605447621558,-0.047215567783406694
83,4,4,29,margin,0.0950925707740392,0.08004879243822599,0.0017118583489847128,-0.3731660314382428
83,4,4,29,both,0.09485833246643369,0.07908141017851548,-0.0009643250881052241,-0.3737507212206706
83,8,1,29,real,0.08836197528674698,0.07047305955675279,0.024225311472116453,0.10538536663609382
83,8,1,29,permC,0.08761323880927276,0.06348461472910161,-0.0035215082726366325,0.1309906067336839
83,8,1,29,margin,0.09212200208741883,0.060338610231745526,-0.004791870729936883,-0.11966518443684292
83,8,1,29,both,0.09214191682167963,0.06077840581650619,-0.0024529903347699222,-0.12031642504134155
83,8,2,29,real,0.09050291003781816,0.07928071909436615,0.02636126493410876,0.02484023653897982
83,8,2,29,permC,0.08942635054155443,0.07338287249211052,-0.003073610726671431,0.04875742072054277
83,8,2,29,margin,0.09510110903447576,0.07380929617236964,-0.004438900156184653,-0.22140788510533635
83,8,2,29,both,0.09480181634915906,0.07416373611870286,-0.001894512814452622,-0.2218536187632699
83,8,4,29,real,0.08789166330738062,0.08042178338557066,0.030498069232727673,-0.06629464222926978
83,8,4,29,permC,0.08785386100889764,0.07649672725207174,-0.002597553209725804,-0.046038204829380105
83,8,4,29,margin,0.09528128935401246,0.0798659605996894,-0.0037182360784167494,-0.3719158769667007
83,8,4,29,both,0.0948781788636517,0.07876467877161825,-0.0025436495095496336,-0.3737314113974992
85,1,1,11,real,0.25934967113640106,0.09685554000014711,5.920952119903289e-05,0.02642588993301845
85,1,1,11,permC,0.25936956331599403,0.09681065724372584,-0.0003850576904937675,0.02639535792451622
85,1,1,11,margin,0.27187186066878904,0.09556528139123839,-0.00044000313618740755,-0.04205200476548558
85,1,1,11,both,0.272016590489663,0.0954848223855311,-0.0005919810555123639,-0.04192861098065752
85,1,2,11,real,0.25878174117126634,0.09876502825285813,7.668928509350456e-06,0.029550886833494112
85,1,2,11,permC,0.2588358238870308,0.09871432756006808,-0.0003723305381237255,0.0295846225700516
85,1,2,11,margin,0.27113024237791505,0.09848292807893314,-0.00037943030454442217,-0.08193851583854314
85,1,2,11,both,0.2712420411978006,0.09839405395451906,-0.0006656307277972857,-0.08194934455764298
85,1,4,11,real,0.2640152395682062,0.10667143325129462,5.4215908834781557e-05,-0.00027034215738483414
85,1,4,11,permC,0.26404388304645854,0.10662479535839127,-0.000306572110855959,-0.0002173949738850105
85,1,4,11,margin,0.27172828039817026,0.09922652682786434,-0.00023483860501311016,-0.15053348799401056
85,1,4,11,both,0.2718072633859565,0.09915879526264348,-0.000728418557306117,-0.15075169624215057
85,4,1,11,real,0.25906360222498126,0.09757388428146382,0.003479370904741476,0.024496344425484602
85,4,1,11,permC,0.25938480218561255,0.09657044090499275,-0.0014334047568774766,0.026381503946316456
85,4,1,11,margin,0.27200607878369043,0.09566831201763985,-0.0017075101891760223,-0.04234302119424772
85,4,1,11,both,0.2723241044609036,0.09550559555529481,-0.001635361066700212,-0.04196929512221778
85,4,2,11,real,0.258498070987785,0.09955321320689035,0.0025188103850015773,0.026712321398910045
85,4,2,11,permC,0.258951757007595,0.09844459596226997,-0.0014741748981361436,0.02951727129822313
85,4,2,11,margin,0.27121301520899765,0.09854521451547094,-0.001458801826445829,-0.08204139673621808
85,4,2,11,both,0.2715064711568128,0.09849326965847195,-0.0015723205873609258,-0.08185333854757904
85,4,4,11,real,0.26362544595568715,0.10724476632091981,0.0025210526418015244,-0.003153212315494388
85,4,4,11,permC,0.2641289831867788,0.10644281438954875,-0.0011454512310262825,-2.1781005871385206e-05
85,4,4,11,margin,0.2717576538164898,0.0991597668692713,-0.001380606039499336,-0.1507027648042703
85,4,4,11,both,0.27210101720584784,0.09923016166908834,-0.0017580587520295012,-0.15077864056724632
85,8,1,11,real,0.2594706852897946,0.09795491696538373,0.0027236481856006594,0.02412659209086336
85,8,1,11,permC,0.2594462508376866,0.0964289636786408,-0.0028606984400336337,0.02640024459044576
85,8,1,11,margin,0.2721789955083691,0.09565868228150975,-0.0025767418790208587,-0.04232644534045309
85,8,1,11,both,0.2723194261571541,0.09560870570554382,-0.0034348586173198747,-0.04190439397028207
85,8,2,11,real,0.2589200990210908,0.0999636388878357,0.0017940387998844985,0.026373520198312544
85,8,2,11,permC,0.25902095442020806,0.09829195950202195,-0.002812090108096558,0.02962539041554818
85,8,2,11,margin,0.2714062506296798,0.0984370678109672,-0.0021204684951552735,-0.08181725586128805
85,8,2,11,both,0.27160176961980687,0.09863210260408986,-0.003275219456620136,-0.08169183871428287
85,8,4,11,real,0.26428533654251746,0.1074400745504059,0.001700981275016379,-0.0035873132977599547
85,8,4,11,permC,0.2642773686820298,0.10639419490447079,-0.0025796272766164066,-9.922724176048437e-06
85,8,4,11,margin,0.27197258333422325,0.0991061868102668,-0.002139860434597944,-0.15057621165572946
85,8,4,11,both,0.2721266315770823,0.09924081566628676,-0.0034994573424567597,-0.15065564045511823
85,1,1,29,real,0.2627791126056146,0.10422134724223937,0.0015069420962892746,0.030908741329530077
85,1,1,29,permC,0.26261427831445616,0.10416161830887159,-2.4804456651039697e-05,0.03106275682784961
85,1,1,29,margin,0.26354034064326554,0.09829780446721602,-0.0007300317830682506,-0.02584287301987619
85,1,1,29,both,0.263528359480368,0.0982926907386425,-0.0006173245893241381,-0.025888823727535964
85,1,2,29,real,0.26306037094595014,0.10563938183166763,0.0014315911920084283,0.02732096425159668
85,1,2,29,permC,0.26283369275015245,0.10556948739296919,-2.1551045586922408e-05,0.027553584065261177
85,1,2,29,margin,0.26347486363199457,0.09962197628381075,-0.0006328363968902406,-0.06353434608561485
85,1,2,29,both,0.2635789835938265,0.09958377021494914,-0.0005692897214912191,-0.06362945731161973
85,1,4,29,real,0.2607545564754742,0.11045655486112259,0.0014804152551459726,0.00586366238595141
85,1,4,29,permC,0.2605716068112149,0.11035512680650839,8.042004700607266e-05,0.006149429229071357
85,1,4,29,margin,0.26512701469905464,0.10609836604952631,-0.0006530866144178656,-0.1507301727275157
85,1,4,29,both,0.2652294097908361,0.10599835449156797,-0.0005369712831376123,-0.15077271529763936
85,4,1,29,real,0.2628826716100924,0.10443053407735027,0.007074286894719645,0.029377670175208658
85,4,1,29,permC,0.262768843889404,0.10421382343591161,-0.0015243153292731069,0.03099304798739781
85,4,1,29,margin,0.26335500043920534,0.09836959755218487,-0.0019489435441204979,-0.026311507310694048
85,4,1,29,both,0.26388219844401295,0.09827418766684422,-0.0023006929437593597,-0.025918854367781723
85,4,2,29,real,0.263612561143178,0.10581394707485121,0.006088081293259605,0.02487903840009607
85,4,2,29,permC,0.2629974986657876,0.10563056873557036,-0.0014738641899869527,0.02753107295303141
85,4,2,29,margin,0.2633168873009005,0.09972097882763833,-0.001602626910279616,-0.06375385912876984
85,4,2,29,both,0.2639553614296963,0.099612323513231,-0.0021606665779763854,-0.06356749645391543
85,4,4,29,real,0.26121940189782367,0.11051030540230333,0.005327170946093714,0.002612002124147361
85,4,4,29,permC,0.2607782015897022,0.11039158000531336,-0.0012412975780429214,0.006257513636192627
85,4,4,29,margin,0.2650577242553852,0.10629946675419641,-0.0012557616538979945,-0.15058257029676145
85,4,4,29,both,0.26550888258767713,0.10605369103657292,-0.0022020189101496683,-0.15078442521046193
85,8,1,29,real,0.262877103373546,0.10441073071663788,0.007370980113243543,0.029167360699213947
85,8,1,29,permC,0.2631205255325407,0.10440302425895731,-0.00261379744336566,0.030837698043500995
85,8,1,29,margin,0.26350276156910424,0.09825670988895792,-0.0015303975080759682,-0.02624488233924595
85,8,1,29,both,0.26383751385592347,0.09837735132853208,-0.0018639350767797416,-0.02592770551045051
